230,0.218187
229.667,0.255717
229.333,0.303752
229,0.355488
228.667,0.408679
228.333,0.460182
228,0.509263
227.667,0.549618
227.333,0.585204
227,0.615692
226.667,0.64296
226.333,0.664205
226,0.68321
225.667,0.699999
225.333,0.71536
225,0.727829
224.667,0.739016
224.333,0.74875
224,0.757569
223.667,0.764219
223.333,0.770269
223,0.775546
222.667,0.78033
222.333,0.784121
222,0.787503
221.667,0.790319
221.333,0.79274
221,0.79431
220.667,0.795677
220.333,0.79689
220,0.7979
219.667,0.798735
219.333,0.799585
219,0.800199
218.667,0.800623
218.333,0.800861
218,0.801234
217.667,0.801615
217.333,0.801992
217,0.802367
216.667,0.802774
216.333,0.8032
216,0.80363
215.667,0.804096
215.333,0.804519
215,0.804916
214.667,0.805303
214.333,0.805619
214,0.80593
213.667,0.806205
213.333,0.806431
213,0.806619
212.667,0.806655
212.333,0.806733
212,0.806679
211.667,0.806511
211.333,0.806227
211,0.805979
210.667,0.805698
210.333,0.805392
210,0.804961
209.667,0.804559
209.333,0.804143
209,0.803714
208.667,0.803209
208.333,0.802736
208,0.80228
207.667,0.801838
207.333,0.801415
207,0.801012
206.667,0.800626
206.333,0.80025
206,0.799958
205.667,0.799645
205.333,0.799344
205,0.799057
204.667,0.798832
204.333,0.798593
204,0.79835
203.667,0.798103
203.333,0.797874
203,0.797611
202.667,0.797325
202.333,0.797024
202,0.796624
201.667,0.796212
201.333,0.795772
201,0.795313
200.667,0.79476
200.333,0.79426
200,0.793756
199.667,0.79324
199.333,0.79272
199,0.792199
198.667,0.791675
198.333,0.791152
198,0.790646
197.667,0.790162
197.333,0.789699
197,0.789246
196.667,0.788846
196.333,0.788424
196,0.788007
195.667,0.787599
195.333,0.787209
195,0.786816
194.667,0.786427
194.333,0.786041
194,0.785668
193.667,0.785288
193.333,0.784911
193,0.784537
192.667,0.784163
192.333,0.783784
192,0.783402
191.667,0.783017
191.333,0.782616
191,0.782211
190.667,0.781806
190.333,0.781409
190,0.781022
189.667,0.780649
189.333,0.780282
189,0.779907
188.667,0.779525
188.333,0.779187
188,0.778842
187.667,0.77851
187.333,0.778192
187,0.777909
186.667,0.777635
186.333,0.777367
186,0.777103
185.667,0.776887
185.333,0.77663
185,0.776355
184.667,0.776073
184.333,0.775759
184,0.775463
183.667,0.775174
183.333,0.774883
183,0.774585
182.667,0.77429
182.333,0.773997
182,0.773705
181.667,0.77343
181.333,0.773149
181,0.772845
180.667,0.772519
180.333,0.772142
180,0.771725
179.667,0.771264
179.333,0.770774
179,0.770118
178.667,0.769507
178.333,0.768887
178,0.768253
177.667,0.767551
177.333,0.766904
177,0.766293
176.667,0.765712
176.333,0.765213
176,0.764707
175.667,0.764312
175.333,0.763977
175,0.76399
174.667,0.763892
174.333,0.763813
174,0.76376
173.667,0.763836
173.333,0.763853
173,0.763855
172.667,0.763857
172.333,0.763877
172,0.763907
171.667,0.763957
171.333,0.764017
171,0.764119
170.667,0.764216
170.333,0.764312
170,0.764408
169.667,0.76452
169.333,0.764601
169,0.764665
168.667,0.764716
168.333,0.764687
168,0.764645
167.667,0.764562
167.333,0.764424
167,0.764246
166.667,0.763884
166.333,0.763546
166,0.763175
165.667,0.76278
165.333,0.762233
165,0.761743
164.667,0.761253
164.333,0.760755
164,0.760225
163.667,0.759712
163.333,0.759205
163,0.758702
162.667,0.758217
162.333,0.757743
162,0.757288
161.667,0.756842
161.333,0.756438
161,0.75603
160.667,0.755636
160.333,0.75525
160,0.754903
159.667,0.754551
159.333,0.75421
159,0.75388
158.667,0.753593
158.333,0.753298
158,0.753005
157.667,0.752715
157.333,0.752464
157,0.752202
156.667,0.751941
156.333,0.751682
156,0.75144
155.667,0.751195
155.333,0.750943
155,0.750678
154.667,0.750369
154.333,0.750014
154,0.749633
153.667,0.749279
153.333,0.748547
153,0.747922
152.667,0.747296
152.333,0.74665
152,0.74588
151.667,0.745177
151.333,0.744496
151,0.743827
150.667,0.743234
150.333,0.742679
150,0.742149
149.667,0.741592
149.333,0.741366
149,0.741149
148.667,0.74102
148.333,0.740885
148,0.740931
147.667,0.740935
147.333,0.740951
147,0.740978
146.667,0.741087
146.333,0.741155
146,0.74121
145.667,0.741257
145.333,0.741275
145,0.741284
144.667,0.741276
144.333,0.741241
144,0.741184
143.667,0.741041
143.333,0.740909
143,0.740761
142.667,0.740596
142.333,0.740345
142,0.740121
141.667,0.739897
141.333,0.739666
141,0.739399
140.667,0.739145
140.333,0.738891
140,0.738637
139.667,0.738377
139.333,0.738118
139,0.737859
138.667,0.737601
138.333,0.737338
138,0.737075
137.667,0.736811
137.333,0.736544
137,0.736271
136.667,0.735999
136.333,0.735727
136,0.735456
135.667,0.735173
135.333,0.734889
135,0.734605
134.667,0.734322
134.333,0.734031
134,0.733739
133.667,0.733446
133.333,0.733152
133,0.732854
132.667,0.732553
132.333,0.732246
132,0.731936
131.667,0.731618
131.333,0.731301
131,0.730982
130.667,0.73066
130.333,0.73033
130,0.730005
129.667,0.729686
129.333,0.729372
129,0.729075
128.667,0.728788
128.333,0.728518
128,0.72826
127.667,0.728082
127.333,0.727908
127,0.727761
126.667,0.727636
126.333,0.727619
126,0.727584
125.667,0.72757
125.333,0.727576
125,0.727678
124.667,0.72776
124.333,0.727848
124,0.727944
123.667,0.728092
123.333,0.728216
123,0.728346
122.667,0.728485
122.333,0.728696
122,0.728935
121.667,0.729154
121.333,0.729437
121,0.729803
120.667,0.730853
120.333,0.732302
120,0.734352
119.667,0.736779
119.333,0.741451
119,0.747734
118.667,0.756437
118.333,0.767144
118,0.784601
117.667,0.807091
117.333,0.836851
117,0.872338
